Date,Category,Internal SKU,City,State,Region,Units,GMV,Platform,,BrandName_gsheet,order_date_time,city,product_id,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp
17/12/2025,Chai Patti,Chaayos Masala Tea 250g,Delhi,Delhi,Delhi NCR,3,570,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,3,570
17/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,25,4200,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,25,4200
17/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,28,4704,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,28,4704
17/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,8,1428,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,8,1428
17/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Delhi,Delhi,Delhi NCR,3,318,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,318
17/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Mumbai,Maharashtra,West,3,318,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,318
17/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Bangalore,Karnataka,South,3,729,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,729
17/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,1,106,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106
17/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Patna,Bihar,East,1,168,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
17/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Pune,Maharashtra,West,2,378,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378
17/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Hyderabad,Telangana,South,3,504,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Hyderabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504
17/12/2025,Chai Patti,Chaayos Masala Tea 250g,Bangalore,Karnataka,South,4,1196,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,4,1196
17/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Pune,Maharashtra,West,2,357,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,357
17/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,6,1071,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1071
17/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Lucknow,Uttar Pradesh,North,1,200,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Lucknow,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
17/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Jaipur,Rajasthan,West,1,168,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
17/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kolkata,West Bengal,East,3,504,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504
17/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Jaipur,Rajasthan,West,1,200,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
17/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Kolkata,West Bengal,East,2,400,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400
17/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Patna,Bihar,East,1,168,Flipkart Minutes,,chaayos,17/12/2025 00:00:00,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Bangalore,Karnataka,South,4,929,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,4,929
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Mumbai,Maharashtra,West,5,1000,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,5,1000
18/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Lucknow,Uttar Pradesh,North,1,106,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Lucknow,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Pune,Maharashtra,West,1,189,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ahmedabad,Gujarat,West,2,378,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,378
18/12/2025,Chai Patti,Chaayos Masala Tea 250g,Bangalore,Karnataka,South,3,897,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,3,897
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Pune,Maharashtra,West,2,378,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378
18/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,4,424,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,4,424
18/12/2025,Chai Patti,Chaayos Masala Tea 100g,Kolkata,West Bengal,East,1,139,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Kolkata,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bihar,Bihar,East,3,504,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504
18/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Ahmedabad,Gujarat,West,2,238,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Ahmedabad,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,238
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,7,1176,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,7,1176
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Ambala,Haryana,North,1,200,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Ambala,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,27,4536,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,27,4536
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Kolkata,West Bengal,East,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Chennai,Tamil Nadu,South,1,119,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Chennai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119
18/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Pune,Maharashtra,West,1,119,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Pune,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
18/12/2025,Chai Patti,Chaayos Masala Tea 250g,Delhi,Delhi,Delhi NCR,5,950,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,5,950
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,6,1071,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1071
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Delhi,Delhi,Delhi NCR,6,1200,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,6,1200
18/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Kolkata,West Bengal,East,2,212,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,212
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Jaipur,Rajasthan,West,1,200,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,8,1365,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,8,1365
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Patna,Bihar,East,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Chennai,Tamil Nadu,South,1,329,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Chennai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,329
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,29,4872,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,29,4872
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Patna,Bihar,East,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Jaipur,Rajasthan,West,2,378,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,378
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Jaipur,Rajasthan,West,2,336,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
18/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Lucknow,Uttar Pradesh,North,1,106,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Lucknow,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106
18/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Bangalore,Karnataka,South,2,225,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,225
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Chennai,Tamil Nadu,South,1,119,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Chennai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kolkata,West Bengal,East,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chandigarh,Chandigarh,North,2,336,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Chandigarh,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336
18/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,4,463,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,4,463
18/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Mumbai,Maharashtra,West,2,225,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,225
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Kolkata,West Bengal,East,1,200,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Hyderabad,Telangana,South,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Hyderabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,7,1281,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,7,1281
18/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Guwahati,Assam,East,2,400,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Guwahati,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Guwahati,Assam,East,1,168,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
18/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,5,882,Flipkart Minutes,,chaayos,18/12/2025 00:00:00,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,882
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Mumbai,Maharashtra,West,10,2000,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,10,2000
19/12/2025,Chai Patti,Chaayos Masala Tea 100g,Mumbai,Maharashtra,West,1,139,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mumbai,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bihar,Bihar,East,2,336,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
19/12/2025,Chai Patti,Chaayos Masala Tea 250g,Delhi,Delhi,Delhi NCR,4,760,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,4,760
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,2,336,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mysore,Karnataka,South,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mysore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Chai Patti,Chaayos Masala Tea 250g,Jaipur,Rajasthan,West,1,190,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Jaipur,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,8,1386,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,8,1386
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,3,546,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,546
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Kanpur,Uttar Pradesh,North,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,5,903,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,903
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ambala,Haryana,North,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Delhi,Delhi,Delhi NCR,4,437,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,4,437
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,9,1575,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,9,1575
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Chennai,Tamil Nadu,South,1,139,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Chennai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,1,119,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Chandigarh,Chandigarh,North,2,336,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Chandigarh,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Guwahati,Assam,East,1,139,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Guwahati,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,5,840,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,840
19/12/2025,Chai Patti,Chaayos Masala Tea 250g,Bangalore,Karnataka,South,1,299,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,299
19/12/2025,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,1,106,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106
19/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Mumbai,Maharashtra,West,2,225,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,225
19/12/2025,Discontinue,Discontinue,Delhi,Delhi,Delhi NCR,2,698,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,2,698
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Delhi,Delhi,Delhi NCR,8,1600,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,8,1600
19/12/2025,Chai Patti,Chaayos Masala Tea 100g,Kolkata,West Bengal,East,1,139,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Kolkata,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Pune,Maharashtra,West,3,525,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,525
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,24,4032,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,24,4032
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Bangalore,Karnataka,South,3,600,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600
19/12/2025,Ice Tea,Chaayos Lemon Iced Tea Premix,Delhi,Delhi,Delhi NCR,2,212,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,212
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 100g,Pune,Maharashtra,West,1,139,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Pune,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/12/2025,Chai Patti,Chaayos Masala Tea 100g,Pune,Maharashtra,West,1,139,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Pune,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Kolkata,West Bengal,East,7,1176,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1176
19/12/2025,Chai Patti,Chaayos Adrak Elaichi 250g,Kolkata,West Bengal,East,1,200,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Ambala,Haryana,North,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Ambala,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bihar,Bihar,East,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Bihar,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Patna,Bihar,East,1,168,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/12/2025,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,45,7560,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,45,7560
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Pune,Maharashtra,West,3,546,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,546
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Patna,Bihar,East,2,336,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336
19/12/2025,Chai Patti,Chaayos Masala Tea 250g,Kolkata,West Bengal,East,1,190,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Kolkata,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190
19/12/2025,Premix,Chaayos Cardamom Tea Premix Pack of 15,Guwahati,Assam,East,3,504,Flipkart Minutes,,chaayos,19/12/2025 00:00:00,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504
