order_date_time,city,FKM_identifier,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp,internal_id,internal_name,Category
2026-01-04,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,10,1764,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,33,5544,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,10,1680,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Bengal,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,299,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-04,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,4,760,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-04,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,28,4701,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1218,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-04,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,16,3040,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-04,Ambala,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-04,Jaipur,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-04,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,546,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Bhubaneswar,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Lucknow,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-04,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,211,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-04,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,6,1200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-04,Chandigarh,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-04,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-04,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,344,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-04,Ahmedabad,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-04,Lucknow,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-04,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-04,Lucknow,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-04,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,18,3600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Mysore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Chandigarh,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Mumbai,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1504.0,Chaayos Masala Tea 100g,Chai Patti
2026-01-05,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,840,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Bangalore,TEAH35UPTQHFCAXB,BGM,FoodAndNutrition,Tea,Chaayos,1,159,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-01-05,Jaipur,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-05,Ambala,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Ahmedabad,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-05,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,UK,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Pune,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,4,760,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-05,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,756,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,238,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-05,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,12,2037,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Bengal,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1176,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,31,5208,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-05,Kanpur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-05,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Guwahati,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,12,2280,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-05,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,525,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Ahmedabad,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,331,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-05,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,5,1000,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,11,1848,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-05,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,11,2200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-05,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-05,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,238,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-05,Ambala,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-06,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,9,1710,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-06,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,33,5544,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Kanpur,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-06,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-06,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,496,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,212,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-06,Ahmedabad,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Ambala,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,20,3360,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Odisha,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Patna,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Mumbai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-01-06,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,840,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,357,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,10,1722,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Ambala,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,109,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-06,Pune,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,20,3360,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,945,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1029,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-06,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,10,1701,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Ambala,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Lucknow,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,1,349,,Discontinue,Discontinue
2026-01-06,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,318,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-06,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Jaipur,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-06,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-06,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,18,3600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-06,Bengal,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Hyderabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-06,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,4,424,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-07,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1197,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Kanpur,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-07,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,840,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,8,1386,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1008,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,4,800,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Ambala,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,33,5544,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Patna,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,924,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Kolkata,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-07,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Ahmedabad,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,18,3600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,329,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Ambala,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Bihar,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Chandigarh,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-07,Chennai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-07,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-07,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,19,3150,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-07,Delhi,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-01-07,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,16,3040,5749.0,Chaayos Masala Tea 250g,Chai Patti
