start_date,end_date,date_range,source_city_name,brand_name,top_slug,mid_slug,leaf_slug,BB_identifier,sku_description,sku_weight,total_quantity,total_mrp,total_sales,internal_id,internal_name,Category
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,5,3245,3147.65,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,3,567,516.3,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Noida,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,649.0,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,13,2197,2137.85,5753.0,Chaayos Combo Premix Pack of 12,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,20,4180,4148.65,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Mumbai,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,2,1298,1233.1,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Ahmedabad-Gandhinagar,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,551.65,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,10,2000,1930.0,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194557,Chaayos instant-tea-premix-adrak-elaichi-low-sugar 180 g  (15 Sachet x 12 g each),180 g,1,375,318.75,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,29,3451,3201.1,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Coimbatore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,1,119,119.0,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1439.0,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194790,Chaayos instant-desi-masala-chai-tea 210 g  (Pack of 15),210 g,1,375,281.25,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Mumbai,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1519.0,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,22,7238,6366.15,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,10,1900,1871.5,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Pune,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,2,3198,2878.0,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1519.0,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,8,1672,1609.3,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2025-12-01,2025-12-30,20251201 - 20251230,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,7,1302,1255.5,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,7,1273,1165.6,1960.0,Chaayos Masala Tea Bag,Tea Bag
2025-12-01,2025-12-30,20251201 - 20251230,Pune,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,4,424,418.7,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Mysore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,1,199,199.0,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,10,2990,2840.5,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Hyderabad,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,24,2856,2635.85,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Chennai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,7,742,715.5,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,8,1672,1515.25,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,41,7749,7427.7,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Pune,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,3,504,487.2,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357177,Chaayos pink-festival-gift-box-set-with-tea-snacks 1 pc  (Set of 5),1 pc,1,999,949.05,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194561,Chaayos chai-masala-spice-blend 100 g,100 g,6,1194,1054.7,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Pune,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,649.0,,Discontinue,Discontinue
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,39,6591,6092.45,5753.0,Chaayos Combo Premix Pack of 12,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Visakhapatnam,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,1,199,149.25,1960.0,Chaayos Masala Tea Bag,Tea Bag
2025-12-01,2025-12-30,20251201 - 20251230,Mumbai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,36,4284,3730.65,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,10,1900,1843.0,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Mysore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194561,Chaayos chai-masala-spice-blend 100 g,100 g,1,199,199.0,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,13,2457,2353.05,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,43,14147,13324.5,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Gurgaon,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,6,714,696.15,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,67,20033,18822.05,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-12-01,2025-12-30,20251201 - 20251230,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,8,1344,1293.6,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-12-01,2025-12-30,20251201 - 20251230,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194557,Chaayos instant-tea-premix-adrak-elaichi-low-sugar 180 g  (15 Sachet x 12 g each),180 g,3,1125,1068.75,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,3,1947,1711.67,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,551.65,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Noida,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,6,1116,1012.0,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Noida,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,551.65,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,3,567,417.6,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,30,4975,4398.65,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1439.0,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,15,4935,4214.89,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,5,950,830.42,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore Rural,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,1,169,169.0,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Ahmedabad-Gandhinagar,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,4,836,743.13,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Noida,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,5,750,664.8,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194561,Chaayos chai-masala-spice-blend 100 g,100 g,5,995,727.11,1504.0,Chaayos Masala Tea 100g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Pune,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,2,1298,1038.4,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,51,8619,7586.02,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Mangaluru,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,2,238,197.54,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,13,2418,2176.6,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,5,1045,913.42,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,49,9261,8465.04,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Pune,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,1,168,151.12,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad Rural,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,1,199,187.06,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,15,1590,1367.4,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,20,2380,1968.26,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,5,1045,923.87,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,3,567,500.67,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,10,1990,1721.35,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,14,3216,2837.55,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Ahmedabad-Gandhinagar,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,4,676,575.95,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,14,1627,1387.3,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,9,954,799.24,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,3,558,527.35,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194557,Chaayos instant-tea-premix-adrak-elaichi-low-sugar 180 g  (15 Sachet x 12 g each),180 g,1,375,325.01,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Ahmedabad-Gandhinagar,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,12,2400,1966.56,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,20,3380,2952.08,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,1,139,111.76,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,58,19082,16062.29,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,29,3399,2853.47,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,81,24219,21272.45,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,10,3290,2876.06,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Ahmedabad-Gandhinagar,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,9,1710,1372.28,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,24,7176,6202.45,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,9,1512,1385.6,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Noida,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,6,636,599.96,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,47,9639,8687.85,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Ahmedabad-Gandhinagar,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357177,Chaayos pink-festival-gift-box-set-with-tea-snacks 5 pcs  1 Set,5 pcs,1,999,848.95,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194790,Chaayos instant-desi-masala-chai-tea 210 g  (Pack of 15),210 g,2,750,675.0,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,11,2299,1990.95,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-01-01,2026-01-31,20260101 - 20260131,Noida,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,12,2598,2237.38,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194561,Chaayos chai-masala-spice-blend 100 g,100 g,1,199,149.25,1504.0,Chaayos Masala Tea 100g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,16,3344,2900.1,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,43,12857,11178.1,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,8,1200,1081.8,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,37,6909,6262.08,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-01-01,2026-01-31,20260101 - 20260131,Mysore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194561,Chaayos chai-masala-spice-blend 100 g,100 g,1,199,150.01,1504.0,Chaayos Masala Tea 100g,Chai Patti
2026-01-01,2026-01-31,20260101 - 20260131,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1439.0,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194557,Chaayos instant-tea-premix-adrak-elaichi-low-sugar 180 g  (15 Sachet x 12 g each),180 g,0,0,0.0,,Discontinue,Discontinue
2026-01-01,2026-01-31,20260101 - 20260131,Bangalore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,59,7021,5719.14,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-01-01,2026-01-31,20260101 - 20260131,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,33,6897,6078.53,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
